message	correspondent	direction	tweet	word1	word2	word3	time	subject	thread	length
14018	11	to		essaie	états	rapporte	1342572245	pas de smv pour moi vendredi	1515	20
14017	11	from		lumière	recroiser	cathédrale	1342609619	Re: pas de smv pour moi vendredi	1515	38
14015	11	to		pluies	stature	thermomèt	1342649119	Re: pas de smv pour moi vendredi	1515	235
14014	11	from		arrêtent	sécheresse	êle	1342735105	Re: pas de smv pour moi vendredi	1515	17
14013	11	from		michigan	appuyé	faisai	1342735244	Re: pas de smv pour moi vendredi	1515	42
14022	11	from		vive	trousse	narguer	1342735374	Re: pas de smv pour moi vendredi	1515	16
14011	11	from		désolée	arr	ête	1342735446	Re: pas de smv pour moi vendredi	1515	10
14010	11	from		bonne	nuit		1342735526	Re: pas de smv pour moi vendredi	1515	2
14016	11	to		surfai	tacti	uvé	1342738611	Re: pas de smv pour moi vendredi	1515	847
14021	11	from		initialement	magnifique	pavé	1342811894	Re: pas de smv pour moi vendredi	1515	14
14023	11	to		impardonnable	morch	écol	1342815013	Re: pas de smv pour moi vendredi	1515	582
14019	11	from		fascine	géné	ral	1342824121	Re: pas de smv pour moi vendredi	1515	95
14024	11	to		concentrer	ails	tripote	1342826059	Re: pas de smv pour moi vendredi	1515	82
14020	11	from		bien	tout	passe	1343403464	Re: pas de smv pour moi vendredi	1515	3
14012	11	to		zéni	éconne	édrale	1343405132	Re: pas de smv pour moi vendredi	1515	1786
15280	11	to		dernièr	masses	pragmatiquement	1344262679	tu viens jeudi?	1691	43
15279	11	from		coups	manquait	pleut	1344501275	Re: tu viens jeudi?	1691	64
15281	11	to		déduit	informatif	lue	1344502782	Re: tu viens jeudi?	1691	266
15283	11	to		invits	motiver	premiere	1344552922	Re: tu viens jeudi?	1691	57
15282	11	from		commen	motivée	rdi	1344593218	Re: tu viens jeudi?	1691	27
15578	11	to		wheel	joué	péni	1344593932	Fwd: Invitations UGC ILLIMITE confirmees	1734	51
16007	11	to		repasser	drôl	touchante	1345218052	je sais plus o=F9 on en était niveau mail	1788	156
16372	11	to		tendrement	évasif	oie	1345923261	après aujourd'hui	1805	456
16371	11	from		crois	suivre	bah	1346099445	Re: après aujourd'hui	1805	8
16373	11	to		évasif	plai	étendes	1346101636	Re: après aujourd'hui	1805	548
16410	11	to		ertain	seulemen	émouvantes	1346007676		1809	207
16409	11	from		retenue	mène	compliments	1346099344	Re:	1809	70
16411	11	to		ute	échangés	écou	1346101222	Re:	1809	534
16442	11	to		fjjdg	hkey	bienve	1346068843	ta photo	1812	69
16444	11	from		désolée	oula	connectée	1346098942	Re: ta photo	1812	11
16443	11	to		nvenue	tablett	utres	1346101276	Re: ta photo	1812	101
16446	11	to		image	[image	inline	1346069442	firmin	1813	11
16448	11	from		cool	penses	diras	1346099008	Re: firmin	1813	4
16447	11	to		diras	crit	adoré	1346101709	Re: firmin	1813	47
16676	11	to		plane	butdoesitfloat	exteriorization	1346326891	but does it float?	1827	10
16713	11	to		rganisé	sentim	écrase	1346364059	je voudrais	1830	740
16885	11	from		bracelet	egypte	prév	1346664247	yop	1849	99
16887	11	to		terminée	usain	vierge	1346665577	Re: yop	1849	500
16886	11	from		gagny	incendie	kubrick	1346669025	Re: yop	1849	69
16962	11	to					1346757640	http://www.lense.fr/2012/08/28/pixel-trade-shooter-pour-voyager/	1853	0
17193	11	from		textos	chateaux	rando	1347005573	texto	1882	19
17192	11	to		cigogne	mesurer	évolu	1347006050	Re: texto	1882	155
17274	11	to		singe	yuki	âgée	1347147043	...	1887	439
17275	11	from		bisous	soir	réponds	1347177545	Re: ...	1887	3
17271	11	to		object	tue	suspense	1347344622	Re: ...	1887	8
17277	11	from		aprem	vent	carrières	1347360480	Re: ...	1887	22
17273	11	from		repensé	entrainement	visité	1347445418	Re: ...	1887	70
17272	11	from		rencontrer	journaliste	anglaise	1347457370	Re: ...	1887	8
17276	11	from		croyais	masse	oula	1347551936	Re: ...	1887	11
17556	11	to		jugerais	négativement	vécus	1347493285		1911	287
17557	11	from		grave	repenser	ensemb	1347550435	Re:	1911	28
17600	11	to		doutait	cierge	voulai	1347540295		1914	92
17599	11	from		courage	zut		1347550104	Re:	1914	2
17711	11	from		toujours	vers	déjeuner	1347613128	ce midi	1926	7
17707	11	to		méga	cache	laz	1347614595	Re: ce midi	1926	24
17710	11	from		garde	michel	lazare	1347615993	Re: ce midi	1926	17
17698	11	to		rer	lazare	michel	1347616237	Re: ce midi	1926	33
17705	11	from		sortant	fontaine	metro	1347616452	Re: ce midi	1926	5
17701	11	to		sortant	fontaine	metro	1347616648	Re: ce midi	1926	50
17704	11	from		yep			1347616880	Re: ce midi	1926	1
17703	11	to		sortant	fontaine	metro	1347616943	Re: ce midi	1926	72
17700	11	from		alors	carte	fameuse	1347641102	Re: ce midi	1926	4
17697	11	to		fontaine	metro	hose	1347641169	Re: ce midi	1926	90
17709	11	from		réussi	bah	débloquer	1347641213	Re: ce midi	1926	3
17706	11	to		metro	ign	joyeux	1347641230	Re: ce midi	1926	121
17702	11	to		fontaine	metro	débloquer	1347641272	Re: ce midi	1926	115
17712	11	from		essaye	pis	angleterre	1347641326	Re: ce midi	1926	15
17708	11	from		carte	credit	debloque	1347641487	Re: ce midi	1926	11
17769	11	to		viens	réussi	percuter	1347641511	Carte	1934	7
17699	11	to		card	entends	cad	1347642859	Re: ce midi	1935	12
17812	11	to		volontés	illage	réécri	1347736751	par rapport à hier	1942	200
17810	11	from		discutes	repassée	scandale	1347818458	Re: par rapport à hier	1942	73
17811	11	to		ompagne	parnassiens	tô	1347914187	Re: par rapport à hier	1942	362
19201	11	from		belvederes	belvédères	nuitblanche	1349515280	programme nuit blanche	2098	36
19202	11	to		papier	queue	récupéré	1349515560	Re: programme nuit blanche	2098	18
19203	11	from		dem	restau	andé	1349517335	Re: programme nuit blanche	2098	28
19204	11	from		mieux	trouver	idées	1349517529	Re: programme nuit blanche	2098	9
19205	11	to		telerama	fermés	gaffe	1349519935	Re: programme nuit blanche	2098	10
19819	11	from		resterai	cohabité	colocataires	1350301041	Re: ...	2170	113
20160	11	from		hui	plutôt	pêche	1350569662	... bis	2236	9
20161	11	to		pêche	avanc	lavé	1350570513	Re: ... bis	2236	38
22155	11	from		boutique	bientot	alternance	1353084789	hello	2442	23
22156	11	to		bisou	courre	hésitais	1353091681	Re: hello	2442	126
12248	12	from		review	exciting	ditto	1340598453	RE: Technical reviewing my book	1318	11
12332	12	from		completed	reviewers	questionnaires	1340983893	RE: Re: Few notes about the reviewing	1354	26
12774	12	from	tweet	beb	dfbaceaeadabad	sleeydh	1341067261	Ben Jones(@DataRemixed) mentioned you on Twitter!	1369	102
15355	12	from	tweet	cdga	dcbbabbadddbda	lagging	1344354541	Ben Jones(@DataRemixed) mentioned you on Twitter!	1701	112
12334	12	from		gents	meaty		1346389082	RE: Re: Few notes about the reviewing	1831	30
18391	12	from		sly	swer	ustifiable	1349368783	Re: comments on chapter 6	2082	725
18388	12	to		birthday	iron	daughter	1349384830	Re: comments on chapter 6	2082	32
20092	12	from	tweet	meh	daabbaddefccccfca	felix	1350507026	Ben Jones(@DataRemixed) replied to one of your Tweets!	2228	126
22660	12	from		ndy	perfectionists	trotting	1353704718	Re: Book	2479	139
6378	13	from		dsvpjibtga	gan	hcul	1332918382	Rejoindre mon réseau sur LinkedIn	697	59
6754	13	from		offrent	interviewer	observ	1333445354	Itw	725	50
6753	13	to		champagne	cache	supposé	1333445513	Re: Itw	725	44
6901	13	from		jérome	tél	itw	1333614009	Itw	738	15
6900	13	to		préfères	exprime	validé	1333643287	Re: Itw	738	29
6899	13	from		aparer	itw	coupler	1333643772	Re: Itw	738	36
7528	13	from		anglée	rédacteur	sortirait	1334587309	hello !	798	77
7530	13	to		décoincer	partira	prochai	1334587638	Re: hello !	798	42
7529	13	from		prépare	élections	actu	1334587809	Re: hello !	798	36
7531	13	to		compromissions	lattitude	tiraillé	1334588319	Re: hello !	798	199
7532	13	from		moyen	sorte	pression	1334590700	Re: hello !	798	25
7587	13	from		évoquées	démocratiq	thè	1334664935	Questions	805	307
7592	13	to		radicaux	uée	éagi	1334919961	Re: Questions	805	964
7589	13	from		félicite	reponses	zéro	1335192727	Re: Questions	805	81
7593	13	to		politicienne	ssu	émulation	1335209488	Re: Questions	805	328
7583	13	from		dessous	réponses	commentaires	1335280388	Re: Questions	805	7
7591	13	to		antérieures	diplomatique	préconises	1335284537	Re: Questions	805	58
7585	13	from		oublies	antérieures	relances	1335340556	Re: Questions	805	65
7584	13	to		liers	particu	reformule	1335379311	Re: Questions	805	94
7590	13	from		associatif	fraichement	répondrais	1335425801	Re: Questions	805	112
7586	13	to		texte	entier	montres	1335427611	Re: Questions	805	3
7588	13	from		tés	élect	ésidence	1335428449	Re: Questions	805	832
7800	13	from		questions	reçu	tuas	1334908817	itw	830	8
7802	13	to		répondre	envoie	heu	1334908899	Re: itw	830	15
7801	13	from		merci			1334908979	Re: itw	830	1
8138	13	from		interview	élections	mettrais	1335366097	ta dataviz	867	17
8137	13	to		représenté	formations	prospecter	1335379390	Re: ta dataviz	867	55
8219	13	from		numéro	publier	datapero	1335444852	so ?	879	16
8221	13	to		noms	conna	iframe	1335445607	Re: so ?	879	42
8220	13	from		lance	iframe	itw	1335445967	Re: so ?	879	9
10668	13	to		héberge	agira	datatueday	1338573167	Datatuesday spécial dataviz organisé dans le cadre  d'Expoviz	1168	42
10806	13	from		reforme	téléchargeable	usinenouvelle	1338884651	hello	1179	39
10804	13	to		prem	iers	igéré	1338889404	Re: hello	1179	90
10802	13	from		passer	ocde	dépêche	1338889807	Re: hello	1179	5
10803	13	to		remanié	digéré	parenthèses	1338889939	Re: hello	1179	121
10807	13	to		digéré	parenthèses	biqqtf	1338890008	Re: hello	1179	133
10805	13	to		digéré	parenthèses	biqqtf	1338890015	Re: hello	1179	146
10808	13	from		alimenter	datavisualisations	piges	1338890141	Re: hello	1179	19
11095	13	from		apparemment	circonscriptions	bravo	1339169144	hello	1205	22
11096	13	to		cusine	dessinées	recyclées	1339169490	Re: hello	1205	67
11877	13	to		fonderie	amphi	pasquier	1340096257	Datatuesday de ce soir	1294	50
12175	13	from		christian	cto	dejeuner	1340375882	Hello	1314	14
12178	13	to		reconfirmons	recontacté	vraissemblable	1340699794	Re: Hello	1314	94
12177	13	from		benjamin	bientôt	note	1340700504	Re: Hello	1314	3
12176	13	from		locaux	italie	ajeuner	1340729125	Re: Hello	1314	15
12179	13	to		annule	contr	dem	1341422884	Re: Hello	1314	30
12180	13	from		tard	arrange	ajeuner	1341424165	Re: Hello	1314	8
13099	13	from		marketing	remet	abandonne	1341474773	rdv	1411	14
13092	13	to		remet	abandonne	urais	1341475197	Re: rdv	1411	46
13097	13	from		alors	mardi	posons	1341475498	Re: rdv	1411	4
13094	13	from		pour	benjamin	demain	1341846794	Re: rdv	1411	3
13098	13	to		remet	gans	abandonne	1341848369	Re: rdv	1411	71
13100	13	to		remet	gans	abandonne	1341912812	Re: rdv	1411	82
13091	13	from		italie	bureaux	rejoins	1341913202	Re: rdv	1411	7
13096	13	to		abandonne	gans	rejoins	1341913763	Re: rdv	1411	113
13093	13	from		locaux	inria	italie	1341914210	Re: rdv	1411	7
13095	13	to		phone	ligne	omw	1341916375	Re: rdv	1411	7
18104	13	from		jérôme	salut		1348061512	Hello	1994	2
21313	13	from		conta	dewro	postules	1352108189	Hello	2347	36
21312	13	to		erin	retournerais	sév	1352397423	Re: Hello	2347	108
329	14	to		réuss	anné	scal	1325699420	CNN OD : Prochaine réunion jeudi 5 janvier 2012 de  18:00 à 20:00 à l'OCDE 2=2C rue André Pascal 75016 Paris	37	272
339	14	from		limites	relatives	gsm	1325700808	Re: CNN OD : Prochaine réunion jeudi 5 ja nvier 2012 de 18:00 à 20:00 à l'O CDE 2=2C rue André Pascal 75016 Paris	37	26
333	14	to		sebastienlebail	slebail	tph	1325783038	Fwd: CNN OD : Prochaine réunion jeudi 5 janvier 201 2 de 18:00 à 20:00 à l'OCDE 2=2C rue André Pascal 75016 Par is	37	461
1033	14	to		probablement	république	bis	1326557227	CNN OD : Prochaine réunion jeudi 19 janvier 2012 de  18:30 à 20:00 chez Notre Famille	101	21
1036	14	to		klrzxbchpmvyrndsqsr	elmavwdsz	mspu	1326902143	Re: CNN OD : Prochaine réunion jeudi 19 janvier 201 2 de 18:30 à 20:00 chez Notre Famille	101	70
1027	14	from		restitution	menés	programmée	1326924397	Re: CNN OD : Prochaine réunion jeudi 19 j anvier 2012 de 18:30 à 20:00 chez Not re Famille	101	48
1112	14	from		panoramas	participatif	témoigneront	1326727772	Invitation à la soirée de lancement  de l'ouvrage =AB Option Libre : du bon  usage des licences libres. =BB Le 30 janv ier à partir de 18h45 à la Cantine ( Paris)	104	86
1114	14	to		délimitée	nommées	téléchargez	1326728654	open data - partie II	106	129
1311	14	from		attachment	stored	agwu	1326989539	CNN 2.doc	119	27
1320	14	from		bwlu			1326989670	CNN	120	1
1319	14	to		favoriser	rattache	recentré	1326991553	Re: CNN	120	29
1317	14	to		participes	oït	sébastie	1326993506	Re: CNN	120	330
1328	14	to		bis	audioconférence	composez	1326990635	Fwd: CNN OD : Codes audioconf pour la prochaine réu nion jeudi 19 janvier 2012 de 18:30 à 20:00 chez Notre Fami lle	121	179
1323	14	from					1326993387	RE : Re: CNN	122	0
1314	14	from		cj+pgo+pjgqy	dmvjignldhrligpcnpb	drqkpmrpddog	1327000369	Re: CNN	125	3
1324	14	to		onscrit	rlé	sébasti	1327003608	Re: CNN	125	358
1318	14	from					1327013456	Re: CNN	126	0
1313	14	to		refle	sanction	mendée	1327049360	Re: CNN	126	165
1326	14	from		législatif	finalités	inexprimées	1327049807	Re: CNN	126	44
1322	14	from		conf	fixe	port	1327307193	Re: CNN	126	25
1321	14	to		sanction	amendée	entraî	1327307783	Re: CNN	126	209
1401	14	from					1327067959	Retard	131	0
1402	14	to		réunions	enchaîne	esperant	1327069347	Re: Retard	131	24
1405	14	to		mins	enchaîne	esperant	1327071562	Re: Retard	131	43
1403	14	from					1327081364	RE : Re: Retard	133	0
1404	14	to		samsung	enchaîne	esperant	1327128004	Re: RE : Re: Retard	133	85
1522	14	to		juriste	éclairage	juridiqu	1327333076	cnn od =2B données personnelles	143	46
1536	14	to		fallo	fléchi	rédigée	1327333796	=5BCNN OD=5D fin de la rédaction du rapport	144	168
1537	14	to		ressortent	contex	reç	1327939835	Re: =5BCNN OD=5D fin de la rédaction du rapport	144	142
1541	14	from		réactivité	chargés	tâcherait	1328049012	Re: [CNN OD] fin de la rédaction du rapport	144	69
1538	14	to		chips	arriverai	déborder	1328050768	Re: =5BCNN OD=5D fin de la rédaction du rapport	144	29
1525	14	from		chopé	creusés	incompatibilités	1328816493	Re: [CNN OD] fin de la rédaction du rapport	144	76
1532	14	to		ocx	ortent	taires	1328817789	Re: =5BCNN OD=5D fin de la rédaction du rapport	144	393
1534	14	from		acceptation	croisements	précisant	1329064203	Re: [CNN OD] fin de la rédaction du rapport	144	578
1530	14	to		celà	moitiés	tenaient	1329078455	Re: =5BCNN OD=5D fin de la rédaction du rapport	144	92
1540	14	from		citoyennes	communautaires	veillant	1329084508	Re: [CNN OD] fin de la rédaction du rapport	144	173
1527	14	from		aboutir	hésiter	restitution	1329777727	Re: [CNN OD] fin de la rédaction du rapport	144	27
1528	14	to		synthétique	alléger	doter	1329817573	Re: =5BCNN OD=5D fin de la rédaction du rapport	144	72
1533	14	from		olibre	construisent	découper	1329821715	Re: [CNN OD] fin de la rédaction du rapport	144	268
1764	14	to		téger	uisque	éger	1327566275	texte sur les données personnelles =2F sensibles	172	317
2341	14	to		établir	actuels	frustré	1328102871	CNN Les acteurs pub de l'opendata sont réunis à Pa ris	236	28
6321	14	to		faculté	remanier	rmes	1332858298	=5BCNN OD=5D la fin du début de la fin	689	88
6696	14	to		lecteur	législations	profane	1333359450	précision au sujet du texte de l'open data	721	73
6698	14	from		sujettes	toubon	édiction	1333360969	Re: précision au sujet du texte de  l'open data	721	202
10894	14	to		venons	institutionnelles	aviscnnum	1338976825	CNNum - sortie de l'avis Open Data	1193	146
10897	14	from		aviscnnum	banga	�tats	1339361157	Re: CNNum - sortie de l'avis Open Data	1193	248
18646	14	to		opérées	utliser	divulgue	1348750284	question sur les données personnelles	2054	138
18649	14	from		utliser	divulgue	nuire	1348858279	Re: question sur les données personnelles	2054	211
18650	14	from		utliser	divulgue	nuire	1348858673	Re: question sur les données personnelles	2054	211
18648	14	to		enlevée	représentait	divulgu	1349128787	Re: question sur les données personnelles	2054	317
18647	14	from		interdire	pseudo	représentait	1349160988	Re: question sur les données personnelles	2054	356
30	15	to		converge	etant	transmettra	1323871965	Dej Projet - Présidentielle	2	41
28	15	from		nicolashernandez	varenne	ntient	1323873501	Re: Dej Projet - Présidentielle	2	104
266	15	to		réfléchissait	semblable	netscouad	1325672253	e-Tats Gen du Num - suite	26	39
3223	15	to		pcpe	qdedazfiyynwkz	élais	1328889287	Et de Un - Pacte du Numérique	335	63
3224	15	to		relais	odéon	converger	1329131025	Re: Et de Un - Pacte du Numérique	335	21
3228	15	to		amender	enric	formulées	1329331832	Re: Et de Un - Pacte du Numérique	335	30
3641	15	to		retrouverons	engranger	mum	1329479615	CR - Pacte du Numérique	384	49
3657	15	from		prenante	réunira	tribul	1329481174	Re: CR - Pacte du Numérique	384	115
3659	15	from		difficillement	parcourir	rassembleur	1329843565	RE: Re : CR - Pacte du =?ISO-8859-1?B?TnVt6XJpcXVl	404	73
3660	15	to		péna	rémun	usag	1329844476	Re: Re : CR - Pacte du Numérique	404	164
3820	15	to		neutralisant	ormulation	recom	1329844922	Re : : CR - Pacte du  Numérique	405	254
9092	15	from	tweet	ielles	tdudouet	tdudouet+	1336572397	Regards Citoyens (@RegardsCitoyens) mentioned you on Twitter!	975	76
9415	15	from	tweet	alectoraux	carto	zpfol	1337077749	Regards Citoyens (@RegardsCitoyens) mentioned you on Twitter!	1011	71
10355	15	from	tweet	parit	identielle	lrjxqpk	1338299873	Regards Citoyens (@RegardsCitoyens) mentioned you on Twitter!	1126	68
11072	15	from	tweet	bfr	fr+	nosdonnees	1339161592	Regards Citoyens (@RegardsCitoyens) mentioned you on Twitter!	1204	75
11740	15	from	tweet	kdrczzo	odbl	uot	1339941095	Regards Citoyens(@RegardsCitoyens) mentioned you on Twitter!	1276	113
273	16	to		announcement	april	lutherkirche	1325673926	SEE #7	28	43
277	16	to		glo	miniature	reer	1325674514	Re: SEE #7	29	141
281	16	to		mine	exciting	described	1325674679	Re: SEE #7	29	25
290	16	from		described	spring	interwebs	1325675191	Re: SEE #7	29	94
290	16	to		described	spring	interwebs	1325675191	Re: SEE #7	29	94
280	16	to		worthy	married	blocked	1325682392	Re: SEE #7	29	57
274	16	to		saw	family	luck	1325682834	Re: SEE #7	29	19
279	16	to		satisfactory	shrunk	toolbars	1325675475	Re: SEE #7	30	61
278	16	to		visualising	congratulations	happening	1325683148	Re: SEE #7	32	20
287	16	to		thinner	marriage	herbert	1325687780	Re: SEE #7	32	56
285	16	to		breathing	spect	stretching	1325691876	Re: SEE #7	35	30
284	16	to		bore	overbooked	subcontract	1325694035	Re: SEE #7	35	127
282	16	to		forward	words	serious	1325709183	Re: SEE #7	35	8
286	16	to		married	publicity	aaaaah	1325719225	Re: SEE #7	35	121
289	16	to		controversies	optimism	sciencepo	1325725703	Re: SEE #7	35	139
275	16	to		convince	warm	publicity	1325750522	Re: SEE #7	35	97
283	16	to		stamford	subsistence	unjustifiable	1325751119	Re: SEE #7	41	330
288	16	to		enterprise	deluge	semantic	1325760712	Re: SEE #7	41	53
276	16	to		peak	breath	congratz	1325765749	Re: SEE #7	41	42
422	16	to		pulls	directi	simplifying	1325790298	Flowingdata	41	66
420	16	to		ppl	flowing	paywall	1325792098	Re: Flowingdata	41	65
426	16	to		paywall	rewarded	simplifying	1325804827	Re: Flowingdata	41	218
427	16	to		skeptical	memberships	underestimate	1326141866	Re: Flowingdata	41	39
416	16	to					1326143286	Re: Flowingdata	41	0
421	16	to		unpaid	gigs	luxury	1326185438	Re: Flowingdata	41	84
419	16	to		paid	twice	adventure	1326191551	Re: Flowingdata	41	29
425	16	to		probably	oecd	pay	1326193789	Re: Flowingdata	41	6
424	16	to		mature	ecology	coexist	1326198883	Re: Flowingdata	41	68
404	16	to		plotting	qfaau	sensed	1325782315		47	12
423	16	to		brotherly	solidarity	succeeds	1326200817	Re: Flowingdata	74	76
417	16	to		fellow	subscription	bremen	1326210983	Re: Flowingdata	74	42
418	16	to		wish	ahead	monitor	1326220976	Re: Flowingdata	74	13
839	16	to		planning	besides	resonate	1326309908	Resonate	85	15
838	16	from		jeremy	christoph	mates	1326310825	Re: Resonate	85	28
838	16	to		jeremy	christoph	mates	1326310825	Re: Resonate	85	28
841	16	to		malofiej	fear	sxsw	1326311966	Re: Resonate	85	33
836	16	to		agencies	shelves	settled	1326313100	Re: Resonate	85	71
843	16	to		amsterdam	allright	fitc	1326379323	Re: Resonate	85	28
837	16	to		christoph	belgrade	duties	1326456598	Re: Resonate	85	32
842	16	to		resonate	fitc	festivals	1326644075	Re: Resonate	85	13
840	16	to		bought	resonate	fitc	1328045390	Re: Resonate	85	26
996	16	to		logs	repositories	toolkit	1326491746	How does a beginner find data?	100	278
998	16	to		fredericbrodbeck	programmableweb	unstructured	1326492283	Re: How does a beginner find data?	100	166
999	16	to		filetype	imports	ocr	1326494460	Re: How does a beginner find data?	100	158
997	16	from		pachube	scrape	socrata	1326532953	Re: How does a beginner find data?	100	99
997	16	to		pachube	scrape	socrata	1326532953	Re: How does a beginner find data?	100	99
1000	16	to		reverse	mindset	engineered	1326585773	Re: How does a beginner find data?	100	69
1551	16	to		prospect	requ	witness	1327350886	Quick bit of advice	145	249
1555	16	to		prospect	requ	witness	1327352124	Quick bit of advice	146	233
1554	16	to		scalable	framed	replicated	1327357198	Re: Quick bit of advice	146	133
1553	16	to		traveling	selling	trainers	1327357490	Re: Quick bit of advice	146	50
1552	16	to		eventual	forbid	lawsuits	1327359766	Re: Quick bit of advice	146	132
1611	16	to		rejoining	resending	visualiza	1327419339	Not getting cartel emails	150	135
1612	16	to		fsig	sparrow	sparrowmailapp	1327428429	Re: Not getting cartel emails	150	69
1669	16	to		blasts	explanatory	violates	1327491456	imdb + vis	158	185
1666	16	to		directly	homepage	redirects	1327492101	Re: imdb + vis	158	16
1668	16	to		resolve	correlations	analysing	1327495269	Re: imdb + vis	158	60
1667	16	to		entered	ideology	spellings	1327502201	Re: imdb + vis	158	100
1728	16	to		quarterly	needing	superior	1327518586	bat signal	168	90
1732	16	to		available	somewhere	march	1327520394	Re: bat signal	168	7
1735	16	to		then	next	weeks	1327520712	Re: bat signal	168	5
1730	16	to		available	weeks	within	1327522116	Re: bat signal	168	8
1727	16	to		not	definitely		1327522298	Re: bat signal	168	2
1729	16	from		earliest	swamped	reschedule	1327565165	Re: bat signal	168	53
1729	16	to		earliest	swamped	reschedule	1327565165	Re: bat signal	168	53
1734	16	to		members	march	collaboration	1327565997	Re: bat signal	168	13
1731	16	to		early	jobs	march	1327566363	Re: bat signal	168	17
1733	16	to		tied	til	prob	1327566851	Re: bat signal	168	16
2080	16	to		trigger	shadow	frida	1327932800		204	64
2081	16	to		organize	reaction	permission	1327938410	Re:	204	31
2497	16	to		sydney	disappointing	competed	1328221509	Now I am Sure: Visualizing Marathon is Bullshit	248	61
2495	16	to		speakers	jurors	imho	1328221708	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	19
2501	16	to		poor	association	guilty	1328221933	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	27
2494	16	to		scores	picked	highest	1328222314	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	36
2488	16	to		campaigning	consequently	judicable	1328226468	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	103
2493	16	to		enabling	systemic	encouraging	1328228028	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	156
2499	16	to		adam	branding	sole	1328257198	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	96
2496	16	from		limb	rooting	thereby	1328257515	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	198
2496	16	to		limb	rooting	thereby	1328257515	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	198
2492	16	to		fishing	neutral	eyecandy	1328294388	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	56
2498	16	to		complications	ield	tlflmos	1329247227	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	685
2489	16	to		insight	motivations	expectations	1329248424	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	53
2491	16	to		ria	sustai	tudents	1329253667	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	714
2500	16	to		trophies	uniting	weaving	1329301754	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	931
2490	16	to		cube	judgment	rubik	1329301964	Re: Now I am Sure: Visualizing Marathon is Bullshit	248	12
2576	16	to		mashes	ship	truer	1328288703	advice for contest entry	256	159
2549	16	to		exploding	implode	shortcuts	1328294215	Re: advice for contest entry	256	38
2558	16	to		contrast	indentation	interfere	1328471571	Re: advice for contest entry	256	156
2565	16	to		wtf	sthg	jeopardize	1328473749	Re: advice for contest entry	256	28
2572	16	to		spam	reduce	submissions	1328474419	Re: advice for contest entry	256	20
2567	16	to		amber	colorscale	regretfully	1328474862	Re: advice for contest entry	256	11
2561	16	to		prepare	crushing	warned	1328475110	Re: advice for contest entry	256	12
2554	16	to		overly	sophisticated	logarithmic	1328524699	Re: advice for contest entry	256	68
2553	16	to		twice	failed	delivery	1328525622	Re: advice for contest entry	256	25
2560	16	to		reluctant	clamping	crowded	1328526990	Re: advice for contest entry	256	87
2570	16	to		shortlist	chal	lenge	1330024959	Re: advice for contest entry	256	23
2556	16	to		shortlisted	disappointment	stylish	1330025645	Re: advice for contest entry	256	43
2550	16	to		freelance	visualizer	test	1330025753	Re: advice for contest entry	256	10
2564	16	to		picked	datastori	submissions	1330027085	Re: advice for contest entry	256	62
2571	16	to		oregon	reacting	repurcussions	1330078061	Re: advice for contest entry	256	116
2555	16	to		filmstrips	outrageaous	wholeheartedly	1330361848	Re: advice for contest entry	256	248
2559	16	to		participated	chosen	journalist	1330372004	Re: advice for contest entry	256	174
2575	16	to		fastcodesign	codesign	porsche	1330372090	Re: advice for contest entry	256	28
2563	16	to		rfps	bureaucratic	lottery	1330376973	Re: advice for contest entry	256	63
2574	16	to		turns	reviewed	resubmit	1330378695	Re: advice for contest entry	256	14
2577	16	to		tho	lens	mirror	1330379152	Re: advice for contest entry	256	35
2552	16	to		bullshit	preferring	arrogance	1330639138	Re: advice for contest entry	256	32
2557	16	to		confess	hmmm	sight	1330681330	Re: advice for contest entry	256	38
2562	16	to		spotlight	blinded	whaaaa	1330682218	Re: advice for contest entry	256	46
2573	16	to		rainbow	palette	remark	1330682412	Re: advice for contest entry	256	7
2551	16	to		coexist	predicting	unanounced	1331053883	Re: advice for contest entry	256	52
2566	16	to		confused	refunded	unanounced	1331060033	Re: advice for contest entry	256	25
2950	16	to		potentially	organizer	merging	1328645702	Ideas for Cartel's next meetup event: SEE+?	302	186
2957	16	from		dialog	dirty	facilitate	1328689526	Re: Ideas for Cartel's next meetup event: SEE+?	302	96
2957	16	to		dialog	dirty	facilitate	1328689526	Re: Ideas for Cartel's next meetup event: SEE+?	302	96
2936	16	to		sociology	nicest	designy	1328689915	Re: Ideas for Cartel's next meetup event: SEE+?	302	75
2971	16	to		dirty	excercises	feasibility	1328696106	Re: Ideas for Cartel's next meetup event: SEE+?	302	121
2951	16	to		beg	electronic	gatherings	1328696760	Re: Ideas for Cartel's next meetup event: SEE+?	302	90
2938	16	to					1328696798	Re: Ideas for Cartel's next meetup event: SEE+?	302	0
